ID_User,Jumlah_Penghuni,Luas_Rumah_m2,Label_SKEM_AC,Punya_Water_Heater,Watt_AC,Watt_Kulkas,Jam_AC_Harian,Jam_TV_PC_Harian,Jam_Cuci_Harian,Jam_Lampu_Harian,Jam_WaterHeater_Harian,Frekuensi_Cuci_Mingguan,kWh_AC,kWh_Kulkas,kWh_TV_PC,kWh_MesinCuci,kWh_Lampu,kWh_WaterHeater,Estimasi_Sistem_kWh,Meteran_Riil_kWh,Selisih_Persen,IKE_kWh_per_m2,Label_IKE_SNI,Emisi_CO2_kg,Tarif_kWh_Rp,Biaya_Pemakaian_Rp,PPJ_Rp,Biaya_Beban_Rp,Total_Tagihan_Rp,Tagihan_per_Penghuni_Rp,Status_Anomali_RuleBased,Label_Ground_Truth,Skor_Efisiensi,Rekomendasi_Utama
USR-0090,3,86.2,Tidak_Ada,0,0,143,0.0,0.9,1.29,6.2,0.0,6,0.0,103.3,2.64,15.43,22.38,0.0,143.74,142.52,0.85,1.67,Sangat Hemat,125.06,1699.53,242209,7266,47500,296975,98992,Tidak,Normal,89.2,Pertahankan pola pemakaian
USR-0091,1,74.5,Bintang_4,1,432,151,6.4,5.4,1.5,6.5,0.26,7,82.55,108.82,25.72,18.0,7.82,2.73,245.65,248.48,1.15,3.3,Sangat Hemat,213.71,1699.53,422295,12669,47500,482464,482464,Tidak,Normal,44.8,Pertahankan pola pemakaian
USR-0092,5,101.1,Bintang_1,0,890,156,8.7,1.1,0.64,5.3,0.0,3,232.19,112.1,4.77,7.71,31.89,0.0,388.67,397.02,2.15,3.85,Sangat Hemat,338.14,1699.53,674753,20243,47500,742496,148499,Tidak,Normal,82.5,Pertahankan pola pemakaian
USR-0093,4,56.3,Bintang_1,0,840,139,10.0,2.3,0.86,6.1,0.0,4,253.04,100.0,10.42,10.29,29.41,0.0,403.16,385.13,4.47,7.16,Sangat Hemat,350.75,1699.53,654543,19636,47500,721679,180420,Tidak,Normal,77.4,Pertahankan pola pemakaian
USR-0094,3,64.2,Bintang_1,0,835,150,7.0,1.8,0.86,5.2,0.0,4,174.15,108.31,8.69,10.29,18.66,0.0,320.1,325.36,1.64,4.99,Sangat Hemat,278.49,1699.53,552952,16589,47500,617041,205680,Tidak,Normal,76.0,Pertahankan pola pemakaian
USR-0095,7,62.8,Bintang_1,1,850,166,6.7,3.3,0.21,3.9,0.48,1,170.04,119.34,12.76,2.57,32.36,5.08,342.15,326.98,4.43,5.45,Sangat Hemat,297.67,1699.53,555716,16671,47500,619887,88555,Tidak,Normal,89.0,Pertahankan pola pemakaian
USR-0096,4,43.1,Bintang_4,0,421,153,6.2,2.4,1.93,7.0,0.0,9,78.11,109.87,11.69,23.14,33.59,0.0,256.4,244.3,4.72,5.94,Sangat Hemat,223.07,1699.53,415200,12456,47500,475156,118789,Tidak,Normal,85.6,Pertahankan pola pemakaian
USR-0097,7,79.9,Bintang_1,0,789,151,10.9,3.2,0.43,4.5,0.0,2,257.43,108.62,18.03,5.14,37.78,0.0,427.0,617.16,44.54,5.35,Sangat Hemat,371.49,1699.53,1048890,31467,47500,1127857,161122,Ya,Anomal,86.3,Pertahankan pola pemakaian
USR-0098,5,78.9,Tidak_Ada,0,0,160,0.0,5.3,0.21,6.1,0.0,1,0.0,115.12,22.61,2.57,36.64,0.0,176.94,179.66,1.54,2.24,Sangat Hemat,153.94,1699.53,305341,9160,47500,362001,72400,Tidak,Normal,92.1,Pertahankan pola pemakaian
USR-0099,2,72.1,Tidak_Ada,0,0,163,0.0,4.3,0.64,6.3,0.0,3,0.0,117.6,26.77,7.71,15.2,0.0,167.28,159.8,4.47,2.32,Sangat Hemat,145.54,1699.53,271589,8148,47500,327237,163618,Tidak,Normal,81.2,Pertahankan pola pemakaian
USR-0100,1,66.3,Bintang_1,1,878,149,11.3,2.8,0.64,6.3,0.54,3,297.6,107.1,12.63,7.71,7.59,5.71,438.35,417.34,4.79,6.61,Sangat Hemat,381.36,1699.53,709288,21279,47500,778067,778067,Tidak,Normal,1.6,Pertahankan pola pemakaian
USR-0101,6,43.9,Bintang_4,0,418,141,7.2,3.6,0.64,5.7,0.0,3,90.75,101.17,13.37,7.71,41.16,0.0,254.17,244.46,3.82,5.79,Sangat Hemat,221.13,1699.53,415464,12464,47500,475428,79238,Tidak,Normal,90.5,Pertahankan pola pemakaian
USR-0102,2,62.1,Tidak_Ada,0,0,154,0.0,8.8,0.43,6.3,0.0,2,0.0,110.72,46.39,5.14,15.05,0.0,177.31,185.28,4.5,2.85,Sangat Hemat,154.26,1699.53,314888,9447,47500,371835,185918,Tidak,Normal,80.1,Pertahankan pola pemakaian
USR-0103,3,63.9,Bintang_4,0,384,118,9.3,4.4,0.64,6.5,0.0,3,107.53,85.05,19.37,7.71,23.3,0.0,242.96,252.86,4.07,3.8,Sangat Hemat,211.38,1699.53,429737,12892,47500,490129,163376,Tidak,Normal,81.8,Pertahankan pola pemakaian
USR-0104,3,54.4,Bintang_4,1,375,146,8.2,2.3,0.86,6.7,0.54,4,92.27,104.97,12.42,10.29,24.25,5.72,249.91,239.57,4.14,4.6,Sangat Hemat,217.42,1699.53,407161,12215,47500,466876,155625,Tidak,Normal,81.3,Pertahankan pola pemakaian
USR-0105,3,68.0,Bintang_4,0,348,101,5.2,5.9,0.21,7.7,0.0,1,54.84,72.41,28.51,2.57,27.84,0.0,186.17,182.52,1.96,2.74,Sangat Hemat,161.97,1699.53,310199,9306,47500,367005,122335,Tidak,Normal,86.1,Pertahankan pola pemakaian
USR-0106,4,82.9,Bintang_1,1,872,116,9.2,3.4,0.21,6.2,0.5,1,240.41,83.87,14.46,2.57,29.92,5.21,376.44,393.28,4.47,4.54,Sangat Hemat,327.51,1699.53,668394,20052,47500,735946,183986,Tidak,Normal,78.9,Pertahankan pola pemakaian
USR-0107,9,139.3,Tidak_Ada,0,0,113,0.0,1.5,0.64,6.1,0.0,3,0.0,81.7,8.95,7.71,65.49,0.0,163.86,157.27,4.02,1.18,Sangat Hemat,142.56,1699.53,267285,8019,47500,322803,35867,Tidak,Normal,95.9,Pertahankan pola pemakaian
USR-0108,4,76.5,Bintang_4,0,360,171,5.3,2.4,0.86,5.1,0.0,4,57.14,123.08,9.88,10.29,24.45,0.0,224.84,349.36,55.38,2.94,Sangat Hemat,195.61,1699.53,593746,17812,47500,659059,164765,Ya,Anomal,87.4,Pertahankan pola pemakaian
USR-0109,4,78.8,Bintang_4,0,443,150,5.3,1.1,0.64,6.4,0.0,3,69.74,108.2,2.87,7.71,30.89,0.0,219.42,210.33,4.14,2.78,Sangat Hemat,190.89,1699.53,357466,10724,47500,415690,103922,Tidak,Normal,87.7,Pertahankan pola pemakaian
USR-0110,7,70.1,Bintang_4,1,375,125,6.1,0.7,0.0,6.7,0.64,0,68.51,89.83,3.65,0.0,56.01,6.71,224.7,349.7,55.63,3.2,Sangat Hemat,195.49,1699.53,594332,17830,47500,659662,94237,Ya,Anomal,92.8,Pertahankan pola pemakaian
USR-0111,7,36.8,Bintang_4,1,337,160,4.9,1.5,1.29,5.8,0.38,6,49.29,115.07,7.41,15.43,48.78,4.0,239.98,245.82,2.43,6.52,Sangat Hemat,208.79,1699.53,417775,12533,47500,477808,68258,Tidak,Normal,92.3,Pertahankan pola pemakaian
USR-0112,4,71.3,Bintang_4,0,445,170,5.8,2.9,1.29,6.5,0.0,6,77.8,122.24,16.55,15.43,31.41,0.0,263.42,255.9,2.86,3.69,Sangat Hemat,229.18,1699.53,434913,13047,47500,495460,123865,Tidak,Normal,85.2,Pertahankan pola pemakaian
USR-0113,3,73.5,Bintang_4,0,341,160,6.4,2.9,0.21,5.7,0.0,1,65.43,115.32,10.86,2.57,20.55,0.0,214.74,204.99,4.54,2.92,Sangat Hemat,186.82,1699.53,348382,10451,47500,406333,135444,Tidak,Normal,83.9,Pertahankan pola pemakaian
USR-0114,6,170.5,Tidak_Ada,0,0,146,0.0,1.2,0.64,6.7,0.0,3,0.0,105.28,4.99,7.71,48.03,0.0,166.01,173.74,4.65,0.97,Sangat Hemat,144.43,1699.53,295271,8858,47500,351629,58605,Tidak,Normal,93.8,Pertahankan pola pemakaian
USR-0115,6,67.3,Tidak_Ada,0,0,155,0.0,0.7,0.43,6.9,0.0,2,0.0,111.35,2.72,5.14,49.77,0.0,168.99,167.73,0.75,2.51,Sangat Hemat,147.02,1699.53,285056,8552,47500,341107,56851,Tidak,Normal,93.7,Pertahankan pola pemakaian
USR-0116,1,80.0,Tidak_Ada,0,0,168,0.0,6.6,0.64,6.9,0.0,3,0.0,120.98,35.08,7.71,8.28,0.0,172.06,173.75,0.98,2.15,Sangat Hemat,149.69,1699.53,295295,8859,47500,351654,351654,Tidak,Normal,61.4,Pertahankan pola pemakaian
USR-0117,3,71.1,Tidak_Ada,0,0,141,0.0,2.9,0.64,6.1,0.0,3,0.0,101.24,14.64,7.71,22.02,0.0,145.62,142.4,2.21,2.05,Sangat Hemat,126.69,1699.53,242020,7261,47500,296781,98927,Tidak,Normal,89.1,Pertahankan pola pemakaian
USR-0118,5,47.8,Bintang_4,0,415,151,5.0,6.9,0.86,5.0,0.0,4,62.74,108.43,32.45,10.29,29.76,0.0,243.66,249.95,2.58,5.09,Sangat Hemat,211.98,1699.53,424803,12744,47500,485047,97009,Tidak,Normal,89.1,Pertahankan pola pemakaian
USR-0119,4,107.4,Bintang_1,1,825,145,8.2,6.7,0.64,5.4,0.36,3,202.93,104.3,31.39,7.71,25.86,3.77,375.96,364.56,3.03,3.5,Sangat Hemat,327.08,1699.53,619576,18587,47500,685663,171416,Tidak,Normal,78.9,Pertahankan pola pemakaian
USR-0120,3,93.7,Bintang_1,0,827,118,8.1,4.2,0.86,6.6,0.0,4,199.65,84.77,14.63,10.29,23.74,0.0,333.07,342.63,2.87,3.56,Sangat Hemat,289.77,1699.53,582309,17469,47500,647279,215760,Tidak,Normal,75.1,Pertahankan pola pemakaian
USR-0121,3,95.0,Bintang_4,0,429,168,6.1,2.8,0.86,8.4,0.0,4,78.23,121.2,14.62,10.29,30.42,0.0,254.76,247.89,2.69,2.68,Sangat Hemat,221.64,1699.53,421304,12639,47500,481443,160481,Tidak,Normal,80.9,Pertahankan pola pemakaian
USR-0122,7,52.4,Tidak_Ada,0,0,191,0.0,2.1,0.64,5.7,0.0,3,0.0,137.62,11.16,7.71,47.54,0.0,204.03,195.83,4.02,3.9,Sangat Hemat,177.51,1699.53,332818,9985,47500,390303,55758,Tidak,Normal,93.5,Pertahankan pola pemakaian
USR-0123,3,117.6,Tidak_Ada,1,0,133,0.0,4.2,0.43,6.5,0.44,2,0.0,95.42,27.45,5.14,23.24,4.6,155.86,155.53,0.21,1.32,Sangat Hemat,135.6,1699.53,264323,7930,47500,319752,106584,Tidak,Normal,88.3,Pertahankan pola pemakaian
USR-0124,3,44.1,Bintang_4,0,384,169,7.4,2.5,0.86,5.4,0.0,4,84.87,121.86,12.16,10.29,19.6,0.0,248.78,256.57,3.13,5.64,Sangat Hemat,216.44,1699.53,436051,13082,47500,496632,165544,Tidak,Normal,81.4,Pertahankan pola pemakaian
USR-0125,3,88.4,Bintang_1,0,918,133,8.7,1.9,0.64,5.0,0.0,3,239.97,95.88,9.67,7.71,18.09,0.0,371.33,367.05,1.15,4.2,Sangat Hemat,323.05,1699.53,623813,18714,47500,690027,230009,Tidak,Normal,72.2,Pertahankan pola pemakaian
USR-0126,6,155.0,Tidak_Ada,0,0,153,0.0,0.8,0.86,5.3,0.0,4,0.0,109.91,3.81,10.29,38.33,0.0,162.33,154.69,4.71,1.05,Sangat Hemat,141.23,1699.53,262894,7887,47500,318281,53047,Tidak,Normal,93.9,Pertahankan pola pemakaian
USR-0127,3,50.9,Tidak_Ada,0,0,180,0.0,2.6,0.43,3.9,0.0,2,0.0,129.72,10.02,5.14,14.1,0.0,158.98,159.82,0.53,3.12,Sangat Hemat,138.31,1699.53,271627,8149,47500,327275,109092,Tidak,Normal,88.1,Pertahankan pola pemakaian
USR-0128,6,59.1,Bintang_1,0,834,140,5.9,5.2,0.64,7.4,0.0,3,146.84,100.51,29.52,7.71,52.94,0.0,337.53,343.62,1.8,5.72,Sangat Hemat,293.65,1699.53,583989,17520,47500,649009,108168,Tidak,Normal,87.4,Pertahankan pola pemakaian
USR-0129,2,74.6,Tidak_Ada,0,0,150,0.0,5.8,0.64,3.8,0.0,3,0.0,107.79,25.75,7.71,9.05,0.0,150.3,153.92,2.41,2.02,Sangat Hemat,130.76,1699.53,261589,7848,47500,316937,158469,Tidak,Normal,83.1,Pertahankan pola pemakaian
USR-0130,7,60.4,Bintang_4,0,403,114,8.2,2.8,0.86,5.7,0.0,4,99.65,82.06,12.14,10.29,48.18,0.0,252.32,249.84,0.98,4.18,Sangat Hemat,219.51,1699.53,424613,12738,47500,484851,69264,Tidak,Normal,91.9,Pertahankan pola pemakaian
USR-0131,4,41.8,Bintang_1,1,831,137,9.1,1.6,0.43,4.8,0.14,2,226.75,98.44,6.98,5.14,23.14,1.47,361.93,347.34,4.03,8.65,Sangat Hemat,314.88,1699.53,590322,17710,47500,655532,163883,Tidak,Normal,79.7,Pertahankan pola pemakaian
USR-0132,4,73.7,Bintang_1,1,846,112,9.1,4.7,0.86,5.1,0.51,4,232.04,80.55,20.75,10.29,24.55,5.4,373.58,376.73,0.84,5.07,Sangat Hemat,325.01,1699.53,640259,19208,47500,706966,176742,Tidak,Normal,79.0,Pertahankan pola pemakaian
USR-0133,1,49.6,Bintang_4,1,370,159,5.2,2.7,0.43,7.4,0.3,2,58.03,114.18,10.94,5.14,8.85,3.12,200.27,290.97,45.29,4.03,Sangat Hemat,174.23,1699.53,494507,14835,47500,556842,556842,Ya,Anomal,55.0,Pertahankan pola pemakaian
USR-0134,5,85.0,Bintang_1,0,846,167,8.3,2.2,0.64,6.2,0.0,3,211.65,119.98,10.25,7.71,37.21,0.0,386.8,404.08,4.47,4.55,Sangat Hemat,336.51,1699.53,686748,20602,47500,754851,150970,Tidak,Normal,82.6,Pertahankan pola pemakaian
USR-0135,6,52.2,Bintang_1,0,921,146,10.9,1.1,0.86,5.0,0.0,4,302.1,104.81,5.01,10.29,36.25,0.0,458.45,458.57,0.03,8.78,Sangat Hemat,398.85,1699.53,779362,23381,47500,850242,141707,Tidak,Normal,82.8,Pertahankan pola pemakaian
USR-0136,1,123.9,Tidak_Ada,0,0,156,0.0,9.6,0.86,5.4,0.0,4,0.0,112.12,41.65,10.29,6.49,0.0,170.55,170.07,0.28,1.38,Sangat Hemat,148.37,1699.53,289044,8671,47500,345215,345215,Tidak,Normal,61.7,Pertahankan pola pemakaian
USR-0137,5,54.7,Bintang_4,1,408,143,6.1,4.2,0.86,5.2,0.53,4,75.09,103.31,20.92,10.29,31.41,5.55,246.56,241.85,1.91,4.5,Sangat Hemat,214.5,1699.53,411035,12331,47500,470866,94173,Tidak,Normal,88.9,Pertahankan pola pemakaian
USR-0138,5,64.3,Bintang_4,1,430,165,7.2,4.5,0.43,6.0,0.64,2,92.84,118.66,20.63,5.14,35.74,6.73,279.74,275.23,1.61,4.35,Sangat Hemat,243.37,1699.53,467762,14033,47500,529295,105859,Tidak,Normal,87.4,Pertahankan pola pemakaian
USR-0139,1,95.7,Bintang_4,1,419,153,7.6,1.6,0.0,6.2,0.43,0,96.19,109.86,6.48,0.0,7.41,4.48,224.43,224.71,0.13,2.34,Sangat Hemat,195.25,1699.53,381904,11457,47500,440861,440861,Tidak,Normal,49.6,Pertahankan pola pemakaian
USR-0140,3,46.8,Bintang_4,1,469,110,8.5,2.9,0.64,7.9,0.58,3,119.55,79.41,10.87,7.71,28.42,6.08,252.05,247.18,1.93,5.39,Sangat Hemat,219.28,1699.53,420086,12603,47500,480189,160063,Tidak,Normal,81.1,Pertahankan pola pemakaian
USR-0141,4,78.0,Bintang_4,1,396,169,6.7,2.6,0.43,4.1,0.5,2,79.18,121.54,11.88,5.14,19.6,5.28,242.62,252.14,3.92,3.11,Sangat Hemat,211.08,1699.53,428517,12856,47500,488873,122218,Tidak,Normal,86.4,Pertahankan pola pemakaian
USR-0142,1,113.8,Bintang_4,0,374,142,6.9,4.3,0.64,6.0,0.0,3,77.74,102.39,16.64,7.71,7.16,0.0,211.64,210.35,0.61,1.86,Sangat Hemat,184.12,1699.53,357490,10725,47500,415715,415715,Tidak,Normal,52.5,Pertahankan pola pemakaian
USR-0143,2,41.0,Bintang_4,0,393,125,6.7,6.1,0.21,5.7,0.0,1,79.45,89.71,23.13,2.57,13.64,0.0,208.5,204.17,2.08,5.08,Sangat Hemat,181.4,1699.53,346989,10410,47500,404899,202450,Tidak,Normal,76.6,Pertahankan pola pemakaian
USR-0144,4,76.8,Bintang_1,0,923,141,7.9,1.1,0.64,6.9,0.0,3,220.04,101.68,4.34,7.71,33.34,0.0,367.12,619.01,68.61,4.78,Sangat Hemat,319.39,1699.53,1052026,31561,47500,1131087,282772,Ya,Anomal,79.4,Pertahankan pola pemakaian
USR-0145,4,78.9,Bintang_4,0,398,112,6.2,1.4,0.64,6.4,0.0,3,74.38,80.61,6.75,7.71,30.5,0.0,199.95,203.4,1.72,2.54,Sangat Hemat,173.96,1699.53,345684,10371,47500,403555,100889,Tidak,Normal,88.8,Pertahankan pola pemakaian
USR-0146,5,94.7,Bintang_4,0,371,125,6.2,4.0,0.43,6.6,0.0,2,69.17,90.0,22.32,5.14,39.54,0.0,226.18,215.46,4.74,2.39,Sangat Hemat,196.78,1699.53,366176,10985,47500,424661,84932,Tidak,Normal,89.8,Pertahankan pola pemakaian
USR-0147,5,46.7,Tidak_Ada,0,0,153,0.0,2.0,0.0,6.3,0.0,0,0.0,110.06,9.65,0.0,38.07,0.0,157.77,156.99,0.5,3.38,Sangat Hemat,137.26,1699.53,266802,8004,47500,322306,64461,Tidak,Normal,92.9,Pertahankan pola pemakaian
USR-0148,1,45.4,Bintang_1,0,892,155,7.7,4.4,1.07,5.1,0.0,5,206.39,111.26,23.48,12.86,6.08,0.0,360.07,361.88,0.5,7.94,Sangat Hemat,313.26,1699.53,615020,18451,47500,680971,680971,Tidak,Normal,19.1,Pertahankan pola pemakaian
USR-0149,4,86.4,Bintang_1,0,781,156,11.8,2.2,0.86,7.2,0.0,4,276.15,112.41,9.64,10.29,34.61,0.0,443.11,436.01,1.6,5.13,Sangat Hemat,385.5,1699.53,741006,22230,47500,810736,202684,Tidak,Normal,75.1,Pertahankan pola pemakaian
USR-0150,3,79.9,Bintang_4,1,429,150,6.3,1.3,0.43,6.8,0.28,2,81.39,108.05,5.95,5.14,24.47,2.98,227.98,233.67,2.5,2.85,Sangat Hemat,198.34,1699.53,397133,11914,47500,456547,152182,Tidak,Normal,82.9,Pertahankan pola pemakaian
USR-0151,3,78.6,Bintang_4,1,376,136,9.7,0.9,0.43,6.9,0.44,2,109.46,98.02,5.66,5.14,24.9,4.58,247.77,252.12,1.76,3.15,Sangat Hemat,215.56,1699.53,428483,12854,47500,488837,162946,Tidak,Normal,81.5,Pertahankan pola pemakaian
USR-0152,6,81.3,Bintang_4,1,365,149,8.3,3.6,0.43,7.3,0.7,2,91.25,107.22,19.07,5.14,52.3,7.38,282.36,295.67,4.71,3.47,Sangat Hemat,245.65,1699.53,502501,15075,47500,565076,94179,Tidak,Normal,89.4,Pertahankan pola pemakaian
USR-0153,3,56.8,Tidak_Ada,0,0,141,0.0,3.7,0.43,6.4,0.0,2,0.0,101.7,19.71,5.14,23.1,0.0,149.66,149.79,0.09,2.64,Sangat Hemat,130.2,1699.53,254573,7637,47500,309710,103237,Tidak,Normal,88.8,Pertahankan pola pemakaian
USR-0154,3,78.1,Tidak_Ada,1,0,117,0.0,4.9,1.07,7.5,0.67,5,0.0,84.59,20.74,12.86,26.93,6.99,152.1,231.18,51.99,1.95,Sangat Hemat,132.33,1699.53,392899,11787,47500,452186,150729,Ya,Anomal,88.6,Pertahankan pola pemakaian
USR-0155,2,79.8,Bintang_4,0,418,135,7.9,3.3,1.29,6.4,0.0,6,99.51,96.88,14.88,15.43,15.31,0.0,241.99,235.84,2.54,3.03,Sangat Hemat,210.54,1699.53,400824,12025,47500,460348,230174,Tidak,Normal,72.8,Pertahankan pola pemakaian
USR-0156,6,56.1,Bintang_4,1,315,168,6.8,0.3,0.64,5.8,0.29,3,64.64,120.81,1.39,7.71,41.62,3.04,239.22,236.48,1.15,4.27,Sangat Hemat,208.12,1699.53,401905,12057,47500,461462,76910,Tidak,Normal,91.0,Pertahankan pola pemakaian
USR-0157,4,138.3,Bintang_4,0,369,182,5.9,3.7,0.64,6.0,0.0,3,65.76,130.87,14.54,7.71,28.77,0.0,247.65,378.3,52.76,1.79,Sangat Hemat,215.45,1699.53,642930,19288,47500,709718,177429,Ya,Anomal,86.1,Pertahankan pola pemakaian
USR-0158,3,85.0,Tidak_Ada,1,0,163,0.0,1.1,0.21,6.0,0.76,1,0.0,117.38,2.69,2.57,21.51,8.01,152.16,155.04,1.89,1.79,Sangat Hemat,132.38,1699.53,263497,7905,47500,318902,106301,Tidak,Normal,88.6,Pertahankan pola pemakaian
USR-0159,4,47.5,Bintang_4,0,379,181,7.3,0.9,0.43,5.5,0.0,2,83.5,130.23,4.3,5.14,26.31,0.0,249.48,244.78,1.88,5.26,Sangat Hemat,217.05,1699.53,416011,12480,47500,475991,118998,Tidak,Normal,86.0,Pertahankan pola pemakaian
USR-0160,5,90.6,Bintang_4,1,385,152,5.7,0.8,0.86,7.6,0.65,4,66.13,109.23,4.42,10.29,45.79,6.82,242.68,243.66,0.4,2.68,Sangat Hemat,211.13,1699.53,414105,12423,47500,474028,94806,Tidak,Normal,89.1,Pertahankan pola pemakaian
USR-0161,6,51.2,Tidak_Ada,1,0,185,0.0,0.8,0.64,6.3,0.3,3,0.0,133.09,3.55,7.71,45.33,3.15,192.84,188.11,2.45,3.77,Sangat Hemat,167.77,1699.53,319704,9591,47500,376795,62799,Tidak,Normal,92.8,Pertahankan pola pemakaian
USR-0162,7,94.8,Tidak_Ada,0,0,191,0.0,3.2,0.43,6.1,0.0,2,0.0,137.58,12.74,5.14,51.2,0.0,206.66,209.16,1.21,2.18,Sangat Hemat,179.8,1699.53,355478,10664,47500,413642,59092,Tidak,Normal,93.4,Pertahankan pola pemakaian
USR-0163,4,108.0,Tidak_Ada,0,0,115,0.0,1.8,0.64,6.4,0.0,3,0.0,83.04,7.37,7.71,30.66,0.0,128.78,128.11,0.52,1.19,Sangat Hemat,112.04,1699.53,217722,6532,47500,271754,67939,Tidak,Normal,92.8,Pertahankan pola pemakaian
USR-0164,4,54.0,Tidak_Ada,1,0,154,0.0,1.1,0.0,9.0,0.16,0,0.0,111.19,2.92,0.0,43.1,1.71,158.92,158.63,0.18,2.94,Sangat Hemat,138.26,1699.53,269605,8088,47500,325193,81298,Tidak,Normal,91.1,Pertahankan pola pemakaian
USR-0165,6,100.9,Tidak_Ada,0,0,152,0.0,2.8,0.43,4.9,0.0,2,0.0,109.24,11.58,5.14,35.05,0.0,161.02,168.14,4.43,1.6,Sangat Hemat,140.08,1699.53,285762,8573,47500,341835,56973,Tidak,Normal,94.0,Pertahankan pola pemakaian
USR-0166,3,83.2,Bintang_4,0,357,142,5.9,1.4,0.21,5.2,0.0,1,63.43,101.89,4.89,2.57,18.56,0.0,191.35,195.29,2.06,2.3,Sangat Hemat,166.47,1699.53,331908,9957,47500,389365,129788,Tidak,Normal,85.7,Pertahankan pola pemakaian
USR-0167,4,96.0,Bintang_4,0,382,160,8.7,4.9,0.64,4.6,0.0,3,99.1,115.08,18.95,7.71,22.17,0.0,263.03,380.14,44.52,2.74,Sangat Hemat,228.83,1699.53,646058,19382,47500,712939,178235,Ya,Anomal,85.2,Pertahankan pola pemakaian
USR-0168,6,139.8,Tidak_Ada,0,0,151,0.0,6.5,0.86,5.8,0.0,4,0.0,108.59,22.39,10.29,41.53,0.0,182.8,182.87,0.04,1.31,Sangat Hemat,159.03,1699.53,310790,9324,47500,367614,61269,Tidak,Normal,93.2,Pertahankan pola pemakaian
USR-0169,6,66.1,Bintang_4,0,385,135,9.9,2.4,1.07,6.2,0.0,5,114.95,97.41,7.98,12.86,44.97,0.0,278.17,429.88,54.54,4.21,Sangat Hemat,242.0,1699.53,730599,21918,47500,800017,133336,Ya,Anomal,89.6,Pertahankan pola pemakaian
USR-0170,3,55.3,Tidak_Ada,1,0,149,0.0,6.2,0.21,5.5,0.9,1,0.0,107.62,22.34,2.57,19.92,9.42,161.87,166.65,2.95,2.93,Sangat Hemat,140.83,1699.53,283228,8497,47500,339225,113075,Tidak,Normal,87.9,Pertahankan pola pemakaian
USR-0171,2,52.7,Bintang_1,0,819,174,10.1,6.2,1.29,5.5,0.0,6,248.38,125.35,31.46,15.43,13.1,0.0,433.71,448.17,3.33,8.22,Sangat Hemat,377.33,1699.53,761679,22850,47500,832029,416015,Tidak,Normal,51.3,Pertahankan pola pemakaian
USR-0172,8,54.1,Bintang_1,0,850,154,9.6,2.9,0.21,6.1,0.0,1,245.0,110.63,11.56,2.57,58.97,0.0,428.73,419.44,2.17,7.92,Sangat Hemat,372.99,1699.53,712854,21386,47500,781740,97717,Tidak,Normal,88.0,Pertahankan pola pemakaian
USR-0173,4,70.1,Bintang_4,0,409,163,9.1,7.7,0.21,5.5,0.0,1,111.7,117.03,26.94,2.57,26.39,0.0,284.63,374.69,31.64,4.06,Sangat Hemat,247.63,1699.53,636800,19104,47500,703404,175851,Ya,Anomal,84.0,Pertahankan pola pemakaian
USR-0174,4,81.1,Bintang_1,0,875,144,10.4,1.9,0.21,6.3,0.0,1,271.7,104.01,9.69,2.57,30.29,0.0,418.26,404.86,3.2,5.16,Sangat Hemat,363.89,1699.53,688070,20642,47500,756212,189053,Tidak,Normal,76.5,Pertahankan pola pemakaian
USR-0175,4,79.3,Bintang_4,0,397,159,8.2,0.8,0.43,7.1,0.0,2,97.83,114.51,3.88,5.14,34.15,0.0,255.52,262.23,2.63,3.22,Sangat Hemat,222.3,1699.53,445671,13370,47500,506541,126635,Tidak,Normal,85.7,Pertahankan pola pemakaian
USR-0176,1,96.2,Bintang_1,0,800,126,8.5,1.1,1.07,6.7,0.0,5,203.65,90.59,2.54,12.86,8.01,0.0,317.65,309.67,2.51,3.3,Sangat Hemat,276.35,1699.53,526291,15789,47500,589580,589580,Tidak,Normal,28.7,Pertahankan pola pemakaian
USR-0177,10,72.3,Bintang_4,0,398,140,6.7,1.8,0.64,6.9,0.0,3,79.46,100.8,9.83,7.71,82.57,0.0,280.37,274.71,2.02,3.88,Sangat Hemat,243.93,1699.53,466877,14006,47500,528383,52838,Tidak,Normal,93.7,Pertahankan pola pemakaian
USR-0178,6,119.7,Bintang_4,0,359,148,8.2,3.7,0.64,7.1,0.0,3,88.57,106.52,17.1,7.71,51.02,0.0,270.92,280.47,3.52,2.26,Sangat Hemat,235.7,1699.53,476666,14300,47500,538466,89744,Tidak,Normal,89.9,Pertahankan pola pemakaian
USR-0179,1,65.6,Bintang_4,0,358,124,8.1,1.4,1.07,6.3,0.0,5,86.73,89.62,7.06,12.86,7.54,0.0,203.81,202.18,0.8,3.11,Sangat Hemat,177.31,1699.53,343606,10308,47500,401414,401414,Tidak,Normal,54.2,Pertahankan pola pemakaian
USR-0180,8,186.6,Bintang_4,0,439,133,8.3,1.8,0.86,5.8,0.0,4,109.96,96.04,7.79,10.29,56.08,0.0,280.15,293.89,4.91,1.5,Sangat Hemat,243.73,1699.53,499481,14984,47500,561966,70246,Tidak,Normal,92.1,Pertahankan pola pemakaian
USR-0181,6,89.6,Bintang_4,1,352,156,7.2,1.3,0.43,5.2,0.62,2,75.75,112.51,7.63,5.14,37.64,6.51,245.18,236.65,3.48,2.74,Sangat Hemat,213.31,1699.53,402194,12066,47500,461760,76960,Tidak,Normal,90.8,Pertahankan pola pemakaian
